YearStart,LocationDesc,Question,Data_Value
2021,Maine,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,14.538461538461538
2021,Maine,Percentage of older adults who provided care for a friend or family member within the past month,20.025000000000002
2021,Maine,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,26.604166666666668
2021,Maine,Percentage of older adults who provided care to a friend or family member for six months or more,76.77499999999999
2021,Maine,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",39.14666666666667
2021,Maine,Percentage of older adults who reported binge drinking within the past 30 days,8.875
2021,Maine,Percentage of older adults who reported influenza vaccine within the past year,59.46666666666667
2021,Maine,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",20.37142857142857
2021,Maine,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",79.24666666666667
2021,Maine,Percentage of older adults with a lifetime diagnosis of depression,20.507142857142856
2021,Maine,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,64.02307692307691
2021,Maine,Physically unhealthy days (mean number of days in past month),5.164285714285714
2021,Maine,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,24.508333333333336
2021,Maryland,Average of 20 or more hours of care per week provided to a friend or family member,32.92666666666666
2021,Maryland,Fair or poor health among older adults with doctor-diagnosed arthritis,27.564705882352943
2021,Maryland,Mean number of days with activity limitations in the past month,4.911764705882353
2021,Maryland,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",57.699999999999996
2021,Maryland,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,18.446666666666665
2021,Maryland,Percentage of older adults ever told they have arthritis,38.14545454545455
2021,Maryland,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",35.48421052631579
2021,Maryland,Percentage of older adults who are eating 2 or more fruits daily,42.815
2021,Maryland,Percentage of older adults who are eating 3 or more vegetables daily,17.389473684210525
2021,Maryland,Percentage of older adults who are experiencing frequent mental distress,9.237499999999999
2021,Maryland,Percentage of older adults who had a cholesterol screening within the past 5 years,96.26363636363637
2021,Maryland,Percentage of older adults who have been told they have high blood pressure who report currently taking medication for their high blood pressure,89.48888888888888
2021,Maryland,Percentage of older adults who have ever been told by a health professional that they have high blood pressure,52.83181818181818
2021,Maryland,Percentage of older adults who have not had any leisure time physical activity in the past month,25.65909090909091
2021,Maryland,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,11.0
2021,Maryland,Percentage of older adults who provided care for a friend or family member within the past month,26.594117647058823
2021,Maryland,Percentage of older adults who provided care for someone with dementia or other cognitive impairment within the past month,29.366666666666667
2021,Maryland,Percentage of older adults who provided care to a friend or family member for six months or more,69.46666666666667
2021,Maryland,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",29.268181818181816
2021,Maryland,Percentage of older adults who reported binge drinking within the past 30 days,7.58125
2021,Maryland,Percentage of older adults who reported influenza vaccine within the past year,61.34761904761905
2021,Maryland,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",18.926315789473687
2021,Maryland,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",81.66818181818182
2021,Maryland,Percentage of older adults with a lifetime diagnosis of depression,13.358823529411765
2021,Maryland,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,39.23076923076923
2021,Maryland,Physically unhealthy days (mean number of days in past month),3.7294117647058824
2021,Maryland,Severe joint pain due to arthritis among older adults with doctor-diagnosed arthritis,29.576470588235296
2021,Massachusetts,Average of 20 or more hours of care per week provided to a friend or family member,29.681818181818183
2021,Massachusetts,Fair or poor health among older adults with doctor-diagnosed arthritis,32.059999999999995
2021,Massachusetts,Mean number of days with activity limitations in the past month,6.206666666666666
2021,Massachusetts,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",53.91764705882353
2021,Massachusetts,Percentage of older adults currently not providing care who expect to provide care for someone with health problems in the next two years,12.683333333333335
2021,Massachusetts,Percentage of older adults ever told they have arthritis,39.64
2021,Massachusetts,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",32.544444444444444
2021,Massachusetts,Percentage of older adults who are eating 2 or more fruits daily,40.3235294117647
